game_id,season,neutral_site,scheduled_date,gametime,tournament,tournament_type,tournament_round,tournament_game_no,player_id,last_name,first_name,full_name,abbr_name,status,jersey_number,height,weight,birth_place,birthplace_city,birthplace_state,birthplace_country,class,team_name,team_market,team_id,team_alias,conf_name,conf_alias,division_name,division_alias,league_name,home_team,active,played,starter,minutes,minutes_int64,position,primary_position,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,tech_fouls,flagrant_fouls,points,sp_created
b5f53bbd-4c64-4a63-9126-403d58b6f37a,2017,FALSE,12/13/2017,12/13/2017 2:00:00,,,,,99b9727c-1052-4215-8168-e1ded87847e2,Smothermon,Garrett,Garrett Smotheron,,,20,,,,,,,,Greyhounds,Eastern New Mexico,bdef9520-7b5d-4c98-a2b3-e0dec9e4d280,ENMU,Lone Star Conference,LSC,NCAA Division II,D2,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:27
b5f53bbd-4c64-4a63-9126-403d58b6f37a,2017,FALSE,12/13/2017,12/13/2017 2:00:00,,,,,b3fa3c39-3004-48e1-802d-a8e26d45e6ed,Gittens,TJ,TJ Gittens,,,23,,,,,,,,Greyhounds,Eastern New Mexico,bdef9520-7b5d-4c98-a2b3-e0dec9e4d280,ENMU,Lone Star Conference,LSC,NCAA Division II,D2,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:27
b5f53bbd-4c64-4a63-9126-403d58b6f37a,2017,FALSE,12/13/2017,12/13/2017 2:00:00,,,,,ff37e495-d70a-4fd1-944a-eb99bef0f577,Jongkor,Mangistu,Mangistu Jongkor,,,10,,,,,,,,Greyhounds,Eastern New Mexico,bdef9520-7b5d-4c98-a2b3-e0dec9e4d280,ENMU,Lone Star Conference,LSC,NCAA Division II,D2,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:27
42469e4e-4135-4508-815c-f2f87aca2e8f,2017,FALSE,11/29/2017,11/29/2017 1:00:00,,,,,7d63576f-6df8-4532-bbd3-33834f2b01df,Johnson,K'Ja,K'Ja Johnson,,,10,,,,,,,,Hornets,Harris-Stowe State,2b1f7b2f-3c55-4251-bdb2-ba4ab3bf5563,HSS,American Midwest Conference,AMC,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
42469e4e-4135-4508-815c-f2f87aca2e8f,2017,FALSE,11/29/2017,11/29/2017 1:00:00,,,,,db4e8159-342a-4f0d-8b26-d742aa8fe093,Johnson,Rahsaan,Rahsaan Johnson,,,25,,,,,,,,Hornets,Harris-Stowe State,2b1f7b2f-3c55-4251-bdb2-ba4ab3bf5563,HSS,American Midwest Conference,AMC,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,F,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
42469e4e-4135-4508-815c-f2f87aca2e8f,2017,FALSE,11/29/2017,11/29/2017 1:00:00,,,,,b97860d9-39a0-49fa-ae19-80186ee40761,Clarkson,Julian,Julian Clarkson,,,2,,,,,,,,Hornets,Harris-Stowe State,2b1f7b2f-3c55-4251-bdb2-ba4ab3bf5563,HSS,American Midwest Conference,AMC,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,00:00,0,G,NA,,,0,,,0,0,0,0,,,,0,,,0,,,,,0,,,,0,2/20/2018 13:03:23
bb75559e-4c20-4958-97d7-801a8351610a,2017,FALSE,12/16/2017,12/16/2017 18:00:00,,,,,d1715971-bd3a-4be6-be1c-ab73aab1afdb,Gauze,Alex,Alex Gauze,,,33,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
7b3cf280-497e-4102-b8c5-7ceae4ce7c2b,2017,FALSE,12/12/2017,12/12/2017 16:00:00,,,,,2e1e3be0-1240-4270-8990-2304f3176cfb,Shoemaker,Jared,Jared Shoemaker,,,20,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
bb75559e-4c20-4958-97d7-801a8351610a,2017,FALSE,12/16/2017,12/16/2017 18:00:00,,,,,8e83e03c-9760-4cba-8d19-0d71b8cbd3f5,Reisinger,C.J.,C.J. Reisinger,,,13,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
7b3cf280-497e-4102-b8c5-7ceae4ce7c2b,2017,FALSE,12/12/2017,12/12/2017 16:00:00,,,,,58bd5746-26a7-4544-ba87-4f3fd133b3c4,Banks,Joseph,Joseph Banks,,,21,,,,,,,,Knights,Kentucky Christian,2fb2c386-bcd7-453d-90ba-6eeac86daad2,KCU,Association of Independent Institutions,AII,NAIA,NAIA,NCAA MEN,FALSE,TRUE,FALSE,FALSE,,,G,NA,,,,,,,,,,,,,,,,,,,,,,,,,,2/20/2018 13:03:23
